Latitude_dd,Longitude_dd,Speed_mps,acceleration,jerk,normalized_pressure,phaseNb,RatioPayload,Etat_Charge,Alerte_Conduite
-20.964235,-68.70155,3.9609999656677246,0.06137900682077655,0.014273838405091945,2629.6299528725685,13.0,1.0,Plein,Souple
-20.963961667,-68.702408333,3.703999996185303,0.02059174902006252,7.909616223659675e-05,2629.486035724659,13.0,1.0,Plein,Souple
-20.96371,-68.70322,3.3949999809265137,0.010094987999787154,-5.585738879276003e-05,2629.558178851721,13.0,1.0,Plein,Souple
-20.963381667,-68.70406,4.013000011444092,-0.05150299979784589,-0.02271096867380449,2629.722471040348,13.0,1.0,Plein,Souple
-20.963203333,-68.70489,3.344000101089477,-0.010171495419382112,0.004267396705957846,2630.0637949177344,13.0,1.0,Plein,Souple
-20.96291,-68.706128333,8.590999603271484,0.2613820640225594,-0.023999905500467607,2630.8190240978984,13.0,1.0,Plein,Souple
-20.962853333,-68.708623333,11.472000122070312,0.11308690745243585,0.006151467958488259,2631.5762082475385,13.0,1.0,Plein,Souple
-20.962701667,-68.710245,4.269999980926514,0.09276699358180616,0.07756063016828818,2632.959521476214,13.0,1.0,Plein,Souple
-20.961853333,-68.710775,6.790999889373779,0.26297165981923953,0.06992083150941732,2634.4180808601586,13.0,1.0,Plein,Souple
-20.960768333,-68.709663333,4.47599983215332,-0.19540004730224608,0.0041199874877929695,2634.604488242583,13.0,1.0,Plein,Souple
-20.960093333,-68.709268333,3.3949999809265137,0.020612352620745986,-2.1356877806616176e-05,2633.520468053704,13.0,1.0,Plein,Souple
-20.959761667,-68.708945,0.0,-0.003518305259275376,0.013199498224602734,2632.389848289167,13.0,1.0,Plein,Souple
-20.959761667,-68.708945,0.0,0.0,0.0,2630.8126790472757,13.0,1.0,Plein,Souple
-20.959761667,-68.708945,0.0,0.0,0.0,2629.239615406178,13.0,1.0,Plein,Souple
-20.959773333,-68.708858333,1.440000057220459,0.2415345595642554,0.04117439465557045,2629.7822032326867,13.0,1.0,Plein,Souple
-20.959856667,-68.708405,3.086999893188477,0.1757028105720351,0.018722680017629372,2631.2152287318877,13.0,1.0,Plein,Souple
-20.959891667,-68.708361667,1.6979999542236328,-0.14440433610037873,-0.11040457191751206,2633.08388890895,13.0,1.0,Plein,Souple
-20.959846667,-68.70836,0.0,0.0,0.0,2635.9649200857325,13.0,1.0,Plein,Souple
-20.959846667,-68.70836,0.0,0.0,0.0,2638.858857220142,13.0,1.0,Plein,Souple
-20.959846667,-68.70836,0.0,0.0,0.0,2638.2850258217836,13.0,1.0,Plein,Souple
-20.959846667,-68.70836,0.0,0.0,0.0,2637.3312007033182,13.0,1.0,Plein,Souple
-20.959846667,-68.70836,0.0,0.0,0.0,2637.159385951922,13.0,1.0,Plein,Souple
-20.959846667,-68.70836,0.0,0.0,0.0,2637.7765684402984,13.0,1.0,Plein,Souple
-20.959846667,-68.70836,0.0,0.0,0.0,2637.8426460536057,13.0,1.0,Plein,Souple
-20.959846667,-68.70836,0.0,0.0,0.0,2632.684239103608,13.0,1.0,Plein,Souple
-20.959846667,-68.70836,0.0,0.0,0.0,2627.5451650986383,13.0,1.0,Plein,Souple
-20.959846667,-68.70836,0.0,0.0,0.0,2618.0959079335926,13.0,1.0,Plein,Souple
-20.95987,-68.70836,1.4919999837875366,0.24764385969399524,0.03935932173753926,2606.8175461111928,13.0,1.0,Plein,Souple
-20.960438333,-68.708611667,3.2920000553131104,-0.04129080934862698,-0.03126048383848015,2599.4785515956673,14.0,0.0,Vide,Souple
-20.961001667,-68.709441667,5.196000099182129,0.13834257363984181,0.01297338665673962,2601.705485388713,14.0,0.0,Vide,Souple
-20.962061667,-68.710208333,6.276000022888184,0.04199793117805853,-0.010287116010844309,2603.9332609038493,14.0,0.0,Vide,Souple
-20.962598333,-68.708468333,13.940999984741213,0.1037545295439317,-0.14208328032292378,2604.7954219540125,14.0,0.0,Vide,Souple
-20.96299,-68.704428333,12.449999809265137,0.18523697299312272,0.09905998315486131,2605.8226658187946,14.0,0.0,Vide,Souple
-20.963941667,-68.701748333,12.244000434875488,0.061762945025574834,-0.012027569375567338,2604.115830111382,14.0,0.0,Vide,Souple
-20.965613333,-68.699555,11.163000106811523,-0.15158066417340657,-0.035860076741604484,2602.1183778828877,14.0,0.0,Vide,Souple
-20.967681667,-68.697726667,13.015000343322754,0.15516198284604987,0.05181543250028542,2601.5225443210693,14.0,0.0,Vide,Souple
-20.978641667,-68.706165,8.539999961853027,-0.2640666961669922,-0.01692445119222005,2601.7745732299536,14.0,0.0,Vide,Souple
-20.978265,-68.704681667,11.163000106811523,-0.010400009155273438,-0.062270002365112306,2602.1038075954366,14.0,0.0,Vide,Souple
-20.976123333,-68.700116667,11.317999839782717,0.09259996414184588,0.01666799736022951,2602.1038075954366,14.0,0.0,Vide,Souple
-20.974371667,-68.698688333,6.224999904632568,-0.18520002365112304,0.053479976654052665,2602.1038075954366,14.0,0.0,Vide,Souple
-20.97263,-68.699253333,12.50100040435791,0.3395999908447269,-0.02056003570556626,2602.350733369549,14.0,0.0,Vide,Souple
-20.970198333,-68.701845,12.038000106811523,-0.18519992828369142,-0.022639961242675713,2602.8445849177733,14.0,0.0,Vide,Souple
-20.968893333,-68.703531667,7.561999797821045,-0.0824000358581543,-3.999710083007757e-05,2603.8322880142227,14.0,0.0,Vide,Souple
-20.968661667,-68.703913333,0.0,0.0,0.0026659775509540163,2606.0546199812334,14.0,0.0,Vide,Souple
-20.968571667,-68.704085,5.813000202178955,0.7510000228881836,0.07164617533756511,2607.700791808649,14.0,0.0,Vide,Souple
-20.969608333,-68.703045,2.4179999828338623,-0.7509999752044678,-0.1433333237965902,2608.8531120878397,14.0,0.0,Vide,Souple
-20.971001667,-68.701943333,10.135000228881836,-0.030799865722655896,-0.06379997253417954,2608.6061863137274,14.0,0.0,Vide,Souple
-20.971351667,-68.701515,2.7780001163482666,0.4630000233650208,0.07612000465393068,2606.342700051031,14.0,0.0,Vide,Souple
-20.971988333,-68.701126667,2.4179999828338623,-0.09260001182556152,-0.022639999389648436,2603.8897439485104,14.0,0.0,Vide,Souple
-20.971945,-68.701341667,2.624000072479248,0.1544000148773192,0.010320005416870063,2602.9426286165694,14.0,0.0,Vide,Souple
-20.97206,-68.701313333,0.017328361607563,-0.0993343273923851,-0.023946865402183076,2601.995902886901,14.0,0.0,Vide,Souple
-20.97217,-68.701251667,1.2350000143051147,-0.04100000858306885,-0.04702593742377665,2604.1101074419594,14.0,0.0,Vide,Souple
-20.97218,-68.701236667,0.0,0.0,0.0,2606.9894861543016,14.0,0.0,Vide,Souple
-20.97218,-68.701236667,0.0,0.0,0.0,2611.10288431479,14.0,0.0,Vide,Souple
-20.97218,-68.701236667,0.0,0.0,0.0,2617.0673116474977,14.0,0.0,Vide,Souple
-20.97218,-68.701236667,0.0,0.0,0.0,2623.031738980206,14.0,0.0,Vide,Souple
-20.971933333,-68.701343333,3.086999893188477,0.09259996414184579,-0.01236001014709468,2626.4252924626094,15.0,1.0,Plein,Souple
-20.970988333,-68.70211,6.328000068664551,0.06180000305175781,0.006199989318847656,2629.818845945011,15.0,1.0,Plein,Souple
-20.970113333,-68.70288,3.497999906539917,-0.020600032806396485,0.030879983901977538,2629.5263248833708,15.0,1.0,Plein,Souple
-20.969516667,-68.703468333,3.447000026702881,0.06180000305175781,0.020600004196166973,2626.7755155784525,15.0,1.0,Plein,Souple
-20.968935,-68.704141667,3.858000040054321,-0.05160002708435067,-0.024760007858276385,2624.666677640242,15.0,1.0,Plein,Souple
-20.968448333,-68.704243333,3.6530001163482666,-0.09260001182556152,-9.536743161842055e-09,2625.1295720420553,15.0,1.0,Plein,Souple
-20.96861,-68.703573333,3.3949999809265137,0.10279998779296876,-0.014440002441406247,2625.5920857866513,15.0,1.0,Plein,Souple
-20.970531667,-68.70115,6.276000022888184,-0.020600032806396485,-0.021610007286071778,2623.525346759465,15.0,1.0,Plein,Souple
-20.971588333,-68.699943333,6.328000068664551,0.2572000503540039,0.045240020751953124,2624.440715883669,15.0,1.0,Plein,Souple
-20.972993333,-68.698858333,4.373000144958496,-0.7614000320434571,-0.10908000946044923,2625.20317849282,15.0,1.0,Plein,Souple
-20.973683333,-68.698488333,3.086999893188477,0.0,0.010280008316040003,2625.6778020845322,15.0,1.0,Plein,Souple
-20.974361667,-68.698436667,2.624000072479248,-0.21599998474121102,-0.057599992752075245,2626.080662010874,15.0,1.0,Plein,Souple
-20.974791667,-68.69897,2.624000072479248,-0.040999984741210936,-0.018479995727539063,2626.2127668909834,15.0,1.0,Plein,Souple
-20.974706667,-68.698276667,3.0350000858306885,-0.13379998207092295,-0.030879993438720738,2625.9385403469514,15.0,1.0,Plein,Souple
-20.974233333,-68.697858333,2.88100004196167,0.04120001792907715,0.004120006561279296,2625.664313802919,15.0,1.0,Plein,Souple
-20.97336,-68.697976667,3.549999952316284,-0.0308000087738038,-5.342948306008566e-17,2625.0944076408855,15.0,1.0,Plein,Souple
-20.972746667,-68.698098333,3.190000057220459,0.13380002975463867,0.026760005950927736,2624.524852899665,15.0,1.0,Plein,Souple
-20.971861667,-68.698316667,3.447000026702881,-0.07199997901916504,0.0,2624.4794942307617,15.0,1.0,Plein,Souple
-20.971281667,-68.698803333,3.910000085830689,0.0,-0.02676000595092775,2624.7834857155385,15.0,1.0,Plein,Souple
-20.97072,-68.699253333,3.0350000858306885,0.020600032806396485,0.008240013122558594,2625.004454165947,15.0,1.0,Plein,Souple
-20.97015,-68.69981,3.3949999809265137,0.0,0.014400005340576172,2624.8930780365836,15.0,1.0,Plein,Souple
-20.96958,-68.700318333,2.88100004196167,-0.041199970245361414,0.0144000148773193,2624.7816560956694,15.0,1.0,Plein,Souple
-20.969018333,-68.70085,3.447000026702881,-0.020599985122680665,-0.004119997024536133,2624.742912614969,15.0,1.0,Plein,Souple
-20.968395,-68.701446667,3.806999921798706,0.05139999389648438,0.01848000526428223,2624.722345624167,15.0,1.0,Plein,Souple
-20.967808333,-68.702018333,2.674999952316284,-0.08239998817443857,-0.0020799922943115583,2625.3187883574374,15.0,1.0,Plein,Souple
-20.967196667,-68.702118333,4.2179999351501465,0.06159996986389151,-0.02680001258850101,2626.8407456768186,15.0,1.0,Plein,Souple
-20.967853333,-68.70109,4.373000144958496,-0.21599998474121093,-0.014400005340576172,2628.362702996199,15.0,1.0,Plein,Souple
-20.968586667,-68.700145,6.172999858856201,0.21599998474121093,0.006159992218017579,2628.091218717607,15.0,1.0,Plein,Souple
-20.970113333,-68.698221667,6.894000053405762,-0.29820003509521487,-0.06784000396728515,2628.144692893693,15.0,1.0,Plein,Souple
-20.970508333,-68.69729,3.447000026702881,0.010400009155273438,0.00619999885559082,2629.769485167086,15.0,1.0,Plein,Souple
-20.97139,-68.696718333,2.572000026702881,-0.15440001487731925,-0.002080001831054651,2631.7192358951575,15.0,1.0,Plein,Souple
-20.971948333,-68.696411667,2.674999952316284,0.05139999389648438,0.0,2630.875989272258,15.0,1.0,Plein,Souple
-20.97258,-68.696131667,3.6010000705718994,0.07200002670288086,0.008240003585815447,2630.0327426493573,15.0,1.0,Plein,Souple
-20.97351,-68.695743333,3.497999906539917,-0.031000041961669923,-0.004160013198852522,2628.653383132874,15.0,1.0,Plein,Souple
-20.974156667,-68.695483333,2.572000026702881,-0.22639999389648446,-0.05352000236511234,2627.3508070487187,15.0,1.0,Plein,Souple
-20.974798333,-68.695263333,3.2920000553131104,0.06160001754760751,-3.999710083004287e-05,2626.805633246685,15.0,1.0,Plein,Souple
-20.975296667,-68.694851667,3.2920000553131104,0.07200000286102295,0.02057999849319458,2627.5145155188584,15.0,1.0,Plein,Souple
-20.974358333,-68.69505,4.116000175476074,-0.020399951934814455,0.012400016784667968,2627.897032764171,15.0,1.0,Plein,Souple
-20.973636667,-68.695198333,3.549999952316284,0.19559998512268068,0.055599994659423814,2627.447594141399,15.0,1.0,Plein,Souple
-20.972828333,-68.695295,3.0350000858306885,-0.020599985122680665,0.010279998779296874,2626.9980631073354,15.0,1.0,Plein,Souple
-20.972021667,-68.6954,4.681000232696533,0.0822000503540039,-0.018559989929199217,2627.700001645089,15.0,1.0,Plein,Souple
-20.971201667,-68.695601667,3.344000101089477,0.020600032806396395,0.008240013122558558,2628.690004647853,15.0,1.0,Plein,Souple
-20.970255,-68.695731667,4.064000129699707,-0.18519992828369142,-0.047319984436035155,2629.6268873641884,15.0,1.0,Plein,Souple
-20.96957,-68.696023333,3.138000011444092,0.05139999389648438,0.03083999633789063,2630.483845314291,15.0,1.0,Plein,Souple
-20.969111667,-68.696555,3.240999937057495,-0.030800008773803712,-0.004079999923706055,2631.3408032643924,15.0,1.0,Plein,Souple
-20.968346667,-68.697236667,7.459000110626221,0.39079999923706055,0.022600002288818356,2630.2781754062667,15.0,1.0,Plein,Souple
-20.966956667,-68.698715,6.379000186920166,-0.28819999694824217,0.014359989166259768,2629.2155475481404,15.0,1.0,Plein,Souple
-20.966233333,-68.6993,2.469000101089477,-0.11319999694824227,-1.6653345369377347e-17,2629.55147506458,15.0,1.0,Plein,Souple
-20.965756667,-68.69968,2.365999937057495,-0.020600032806396395,0.020599985122680717,2630.8197728307305,15.0,1.0,Plein,Souple
-20.965283333,-68.700111667,3.3949999809265137,0.07199997901916504,0.0061599922180175775,2631.676730780832,15.0,1.0,Plein,Souple
-20.964593333,-68.70079,4.116000175476074,0.020600032806396485,0.01644001007080078,2630.888329466739,15.0,1.0,Plein,Souple
-20.96423,-68.70155,4.166999816894531,0.07199997901916504,0.00824000358581543,2630.099928152645,15.0,1.0,Plein,Souple
-20.963943333,-68.702436667,3.9609999656677246,0.030800008773803712,0.0020400047302246275,2629.6789904075554,15.0,1.0,Plein,Souple
-20.963706667,-68.703125,2.469000101089477,-0.03099999427795419,0.008199996948242153,2629.349918554716,15.0,1.0,Plein,Souple
-20.963416667,-68.703898333,4.373000144958496,0.05139999389648438,-0.012360010147094726,2629.5144544811355,15.0,1.0,Plein,Souple
-20.963198333,-68.70481,3.497999906539917,-0.04120001792907724,-1.8041124150158794e-17,2630.419402076443,15.0,1.0,Plein,Souple
-20.962928333,-68.705896667,6.070000171661377,-0.11319999694824219,-0.09876001358032226,2631.3243496717505,15.0,1.0,Plein,Souple
-20.962763333,-68.707275,6.224999904632568,0.05139999389648438,0.0040800094604492194,2632.7434720371193,15.0,1.0,Plein,Souple
-20.962855,-68.709393333,7.664999961853027,-0.4013999938964844,-0.05147998809814454,2634.1625944024877,15.0,1.0,Plein,Souple
-20.962701667,-68.710223333,1.3380000591278076,-0.2365999698638916,-0.04939998626708986,2633.2987807887853,15.0,1.0,Plein,Souple
-20.962603333,-68.710615,1.0290000438690186,-0.3805999755859375,-0.12135999202728272,2630.913009855702,15.0,1.0,Plein,Souple
-20.962508333,-68.710926667,1.851999998092652,0.29839999675750745,0.09055999755859379,2629.318712776809,15.0,1.0,Plein,Souple
-20.961928333,-68.710753333,5.915999889373779,0.359999942779541,0.03903998374938965,2630.88953574424,15.0,1.0,Plein,Souple
-20.96079,-68.709673333,4.835999965667725,-0.22639999389648438,-0.00619998931884766,2632.459067596002,15.0,1.0,Plein,Souple
-20.96012,-68.709278333,3.344000101089477,-0.010199975967407316,-0.008199996948242205,2632.772819172543,15.0,1.0,Plein,Souple
-20.959871667,-68.709148333,0.0,0.0,0.002039999961853024,2632.772819172543,15.0,1.0,Plein,Souple
-20.959871667,-68.709148333,0.0,0.0,0.0,2631.6805890546616,15.0,1.0,Plein,Souple
-20.959871667,-68.709148333,0.0,0.0,0.0,2628.950995232823,15.0,1.0,Plein,Souple
-20.959871667,-68.709148333,0.1539999991655349,0.030799999833106977,0.006159999966621395,2626.2228026513562,15.0,1.0,Plein,Souple
-20.95976,-68.708956667,0.0,-0.0867086758675042,0.05791653194181669,2628.141291648615,15.0,1.0,Plein,Souple
-20.95976,-68.708956667,0.0,0.0,0.0,2630.059583694353,15.0,1.0,Plein,Souple
-20.95976,-68.708956667,0.0,0.0,0.0,2630.713621557048,15.0,1.0,Plein,Souple
-20.95976,-68.708956667,0.0,0.0,0.0,2630.525054573506,15.0,1.0,Plein,Souple
-20.95976,-68.708956667,0.0,0.0,0.0,2630.306336533354,15.0,1.0,Plein,Souple
-20.95976,-68.708956667,0.0,0.0,0.0,2629.966408682064,15.0,1.0,Plein,Souple
-20.959791667,-68.708576667,4.064000129699707,0.11320004463195801,-0.09259998798370361,2629.626515684373,15.0,1.0,Plein,Souple
-20.959926667,-68.708373333,2.5209999084472656,0.0309999942779541,-0.06375999927520752,2631.0349918795214,15.0,1.0,Plein,Souple
-20.959813333,-68.708363333,0.0,0.0,0.0,2632.88055514543,15.0,1.0,Plein,Souple
-20.959813333,-68.708363333,0.0,0.0,0.0,2627.6719654838653,15.0,1.0,Plein,Souple
-20.959813333,-68.708363333,0.0,0.0,0.0,2611.8821464310904,15.0,1.0,Plein,Souple
-20.959813333,-68.708363333,0.0,0.0,0.0,2596.0923273783155,15.0,1.0,Plein,Souple
-20.960133333,-68.708445,5.710000038146973,0.6171999931335449,0.07607999801635743,2596.5024525485173,16.0,0.0,Vide,Souple
-20.961688333,-68.709916667,11.317999839782717,0.18519992828369175,0.028799972534179687,2596.9125777187196,16.0,0.0,Vide,Souple
-20.962123333,-68.711443333,7.664999961853027,0.23660001754760743,0.06380001068115235,2597.888415819654,16.0,0.0,Vide,Souple
-20.961345,-68.713338333,9.517000198364258,0.3806000709533691,0.15636001586914064,2599.2418399330463,16.0,0.0,Vide,Souple
-20.962593333,-68.714696667,7.561999797821045,-0.12360010147094727,0.03287996292114258,2600.341378150157,16.0,0.0,Vide,Souple
-20.960953333,-68.715956667,5.453000068664551,-0.8025999069213867,-0.08643997192382805,2600.423353352368,16.0,0.0,Vide,Souple
-20.960485,-68.716125,2.263999938964844,-0.2262000083923339,-0.10696000099182124,2600.5052949331057,16.0,0.0,Vide,Souple
-20.96017,-68.715655,2.5209999084472656,-0.21600003242492677,-0.09876001358032224,2599.8654789441734,16.0,0.0,Vide,Souple
-20.95987,-68.715048333,2.931999921798706,0.010199975967407227,0.004079990386962891,2599.0452286037694,16.0,0.0,Vide,Souple
-20.95933,-68.714745,2.624000072479248,-0.010199975967407227,-0.02671998977661133,2599.0452286037694,16.0,0.0,Vide,Souple
-20.958778333,-68.714441667,2.88100004196167,-0.041199970245361414,-0.030879993438720738,2600.2756041143757,16.0,0.0,Vide,Souple
-20.958583333,-68.71399,0.1539999991655349,-0.3909999936819076,-0.037039996981620756,2601.505979624981,16.0,0.0,Vide,Souple
-20.958695,-68.714015,0.2060000002384185,-0.04524745610256176,0.041581015718383865,2601.424246650641,16.0,0.0,Vide,Souple
-20.959383333,-68.714401667,4.88700008392334,0.15419998168945312,0.022599992752075214,2601.3424801417973,16.0,0.0,Vide,Souple
-20.959666667,-68.714573333,1.5950000286102295,-0.020599985122680665,-0.04974447738148412,2601.112670162223,16.0,0.0,Vide,Souple
-20.959668333,-68.714421667,0.0,0.0,0.002039999961853024,2600.7842879879236,16.0,0.0,Vide,Souple
-20.959668333,-68.714421667,0.0,0.0,0.0,2600.628337530453,16.0,0.0,Vide,Souple
-20.959668333,-68.714421667,0.0,0.0,0.0,2601.1617603623117,16.0,0.0,Vide,Souple
-20.959668333,-68.714421667,0.0,0.0,0.0,2601.69540206304,16.0,0.0,Vide,Souple
-20.959668333,-68.714421667,0.0,0.0,0.0,2601.4738949890852,16.0,0.0,Vide,Souple
-20.959668333,-68.714421667,0.0,0.0,0.0,2601.0635678763106,16.0,0.0,Vide,Souple
-20.959668333,-68.714421667,0.0,0.0,0.0,2600.571175340982,16.0,0.0,Vide,Souple
-20.959668333,-68.714421667,0.0,0.0,0.0,2599.95568467182,16.0,0.0,Vide,Souple
-20.959668333,-68.714421667,0.0,0.0,0.0,2599.340194002659,16.0,0.0,Vide,Souple
-20.959668333,-68.714421667,0.0,0.0,0.0,2599.95568467182,16.0,0.0,Vide,Souple
-20.959668333,-68.714421667,0.0,0.0,0.0,2600.571175340982,16.0,0.0,Vide,Souple
-20.959668333,-68.714421667,0.0,0.0,0.0,2600.7434212145827,16.0,0.0,Vide,Souple
-20.959668333,-68.714421667,0.0,0.0,0.0,2600.6202110030026,16.0,0.0,Vide,Souple
-20.959668333,-68.714421667,0.0,0.0,0.0,2600.5873233313373,16.0,0.0,Vide,Souple
-20.959668333,-68.714421667,0.0,0.0,0.0,2600.9156246923308,16.0,0.0,Vide,Souple
-20.959668333,-68.714421667,0.0,0.0,0.0,2601.244060758746,16.0,0.0,Vide,Souple
-20.959668333,-68.714421667,0.0,0.0,0.0,2601.966287524414,16.0,0.0,Vide,Souple
-20.959668333,-68.714421667,0.0,0.0,0.0,2602.786941749963,16.0,0.0,Vide,Souple
-20.959668333,-68.714421667,0.0,0.0,0.0,2603.361399707847,16.0,0.0,Vide,Souple
-20.959668333,-68.714421667,0.0,0.0,0.0,2603.5665632642344,16.0,0.0,Vide,Souple
-20.959668333,-68.714421667,0.0,0.0,0.0,2603.7717268206216,16.0,0.0,Vide,Souple
-20.959668333,-68.714421667,0.0,0.0,0.0,2602.6643902519113,16.0,0.0,Vide,Souple
-20.959668333,-68.714421667,0.0,0.0,0.0,2601.5565991264652,16.0,0.0,Vide,Souple
-20.959668333,-68.714421667,0.0,0.0,0.0,2600.9653270291565,16.0,0.0,Vide,Souple
-20.959668333,-68.714421667,0.0,0.0,0.0,2600.718775128411,16.0,0.0,Vide,Souple
-20.959668333,-68.714421667,0.0,0.0,0.0,2600.9647330987127,16.0,0.0,Vide,Souple
-20.959668333,-68.714421667,0.0,0.0,0.0,2603.181639085894,16.0,0.0,Vide,Souple
-20.959668333,-68.714421667,0.0,0.0,0.0,2605.4012763965206,16.0,0.0,Vide,Souple
-20.959668333,-68.714421667,0.0,0.0,0.0,2604.004138814526,16.0,0.0,Vide,Souple
-20.959668333,-68.714421667,0.0,0.0,0.0,2601.704097714736,16.0,0.0,Vide,Souple
-20.959668333,-68.714421667,0.0,0.0,0.0,2600.242913650762,16.0,0.0,Vide,Souple
-20.959668333,-68.714421667,0.0,0.0,0.0,2600.0377500943755,16.0,0.0,Vide,Souple
-20.959668333,-68.714421667,0.0,0.0,0.0,2599.832586537988,16.0,0.0,Vide,Souple
-20.959668333,-68.714421667,0.0,0.0,0.0,2600.3660868922834,16.0,0.0,Vide,Souple
-20.959668333,-68.714421667,0.0,0.0,0.0,2600.8998062461005,16.0,0.0,Vide,Souple
-20.959668333,-68.714421667,0.0,0.0,0.0,2601.4337447343137,16.0,0.0,Vide,Souple
-20.959668333,-68.714421667,0.0,0.0,0.0,2601.96790249191,16.0,0.0,Vide,Souple
-20.959668333,-68.714421667,0.0,0.0,0.0,2602.329573924544,16.0,0.0,Vide,Souple
-20.959668333,-68.714421667,0.0,0.0,0.0,2602.0005913077757,16.0,0.0,Vide,Souple
-20.959668333,-68.714421667,0.0,0.0,0.0,2601.6717437535413,16.0,0.0,Vide,Souple
-20.959668333,-68.714421667,0.0,0.0,0.0,2601.605990442879,16.0,0.0,Vide,Souple
-20.959668333,-68.714421667,0.0,0.0,0.0,2601.605990442879,16.0,0.0,Vide,Souple
-20.959668333,-68.714421667,0.0,0.0,0.0,2601.605990442879,16.0,0.0,Vide,Souple
-20.959668333,-68.714421667,0.0,0.0,0.0,2601.605990442879,16.0,0.0,Vide,Souple
-20.959668333,-68.714421667,0.0,0.0,0.0,2601.605990442879,16.0,0.0,Vide,Souple
-20.959668333,-68.714421667,0.0,0.0,0.0,2601.400725815721,16.0,0.0,Vide,Souple
-20.959668333,-68.714421667,0.0,0.0,0.0,2601.1954611885644,16.0,0.0,Vide,Souple
-20.959668333,-68.714421667,0.0,0.0,0.0,2600.990196561407,16.0,0.0,Vide,Souple
-20.959668333,-68.714421667,0.0,0.0,0.0,2600.7849319342495,16.0,0.0,Vide,Souple
-20.959668333,-68.714421667,0.0,0.0,0.0,2600.6864330933013,16.0,0.0,Vide,Souple
-20.959668333,-68.714421667,0.0,0.0,0.0,2601.01507834828,16.0,0.0,Vide,Souple
-20.959668333,-68.714421667,0.0,0.0,0.0,2601.3438585827057,16.0,0.0,Vide,Souple
-20.959668333,-68.714421667,0.0,0.0,0.0,2600.982308589451,16.0,0.0,Vide,Souple
-20.959668333,-68.714421667,0.0,0.0,0.0,2600.448353164338,16.0,0.0,Vide,Souple
-20.959668333,-68.714421667,0.0,0.0,0.0,2599.9638734256205,16.0,0.0,Vide,Souple
-20.959668333,-68.714421667,0.0,0.0,0.0,2599.5533441713055,16.0,0.0,Vide,Souple
-20.959668333,-68.714421667,0.0,0.0,0.0,2599.142814916991,16.0,0.0,Vide,Souple
-20.959668333,-68.714421667,0.0,0.0,0.0,2599.9638734256205,16.0,0.0,Vide,Souple
-20.959976667,-68.714751667,4.732999801635742,0.24699997901916504,0.008240003585815414,2600.7849319342495,16.0,0.0,Vide,Souple
-20.959896667,-68.715831667,7.973999977111816,0.27779998779296877,0.03087999343872071,2600.743879008818,16.0,0.0,Vide,Souple
-20.959551667,-68.71679,3.3949999809265137,0.030800008773803712,0.020560007095336914,2600.128085127346,16.0,0.0,Vide,Souple
-20.961063333,-68.715248333,10.031999588012695,-0.08220005035400427,0.012360000610351418,2599.413740157157,16.0,0.0,Vide,Souple
-20.961273333,-68.71383,7.35699987411499,0.15439996719360352,-0.008240013122558593,2598.3049177096677,16.0,0.0,Vide,Souple
-20.961035,-68.712306667,6.5329999923706055,0.020399951934814455,0.01639997482299805,2597.195639852472,16.0,0.0,Vide,Souple
-20.961878333,-68.711081667,3.9609999656677246,-0.23660001754760743,0.00619998931884766,2596.480851693035,16.0,0.0,Vide,Souple
-20.962533333,-68.709841667,9.260000228881836,0.4322000503540039,0.09676000595092774,2595.8647543003594,16.0,0.0,Vide,Souple
-20.963095,-68.704016667,14.352999687194824,0.23659992218017614,0.08023998260498062,2596.233639254287,16.0,0.0,Vide,Souple
-20.964065,-68.701236667,11.729000091552734,0.05139999389648438,0.03495998382568359,2596.972486111568,16.0,0.0,Vide,Souple
-20.965545,-68.699578333,5.505000114440918,-0.2880000114440918,0.07615997314453118,2597.144829626707,16.0,0.0,Vide,Souple
-20.96629,-68.698975,3.9609999656677246,-0.21619997024536133,-0.03295999526977539,2596.939362558969,16.0,0.0,Vide,Souple
-20.967045,-68.698303333,3.190000057220459,-0.040999984741210936,0.006200008392333985,2597.087179149989,16.0,0.0,Vide,Souple
-20.967803333,-68.697593333,4.681000232696533,-0.3395999908447266,-0.13376001358032225,2598.648515339844,16.0,0.0,Vide,Souple
-20.96854,-68.696846667,4.526999950408936,0.0,-0.03291999816894533,2600.2104934261915,16.0,0.0,Vide,Souple
-20.970488333,-68.695495,13.477999687194824,0.05139999389648438,-0.01851997375488281,2599.7006923544986,16.0,0.0,Vide,Souple
-20.973501667,-68.694966667,13.477999687194824,0.040999984741210936,0.049360008239746095,2598.672850165277,16.0,0.0,Vide,Souple
-20.976335,-68.695476667,13.529999732971191,-0.06180000305175781,0.018479995727539063,2597.727235351193,16.0,0.0,Vide,Souple
-20.978128333,-68.69803,12.758000373840332,0.0926000595092777,0.05144001007080092,2596.904961599816,16.0,0.0,Vide,Souple
-20.978973333,-68.700916667,13.170000076293944,0.22639999389648402,0.08231998443603508,2596.0826878484386,16.0,0.0,Vide,Souple
-20.979155,-68.70408,13.06700038909912,0.05139999389648402,-0.002080001831054759,2596.699393161972,16.0,0.0,Vide,Souple
-20.97829,-68.706861667,9.619999885559082,-0.36019992828369174,-0.030879974365234514,2597.3160984755045,16.0,0.0,Vide,Souple
-20.977988333,-68.706496667,7.664999961853027,0.5041999816894531,0.10703998565673829,2597.2544279441513,16.0,0.0,Vide,Souple
